











153.16.18.176;149.20.48.61;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.108', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.180.152', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.28', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;149.20.48.77;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.180.152', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;173.36.254.164;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.108', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.180.152', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.28', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;193.162.145.50;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;195.50.116.18;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.180.152', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;198.6.255.37;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.108', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.180.152', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.28', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;198.6.255.40;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.108', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.180.152', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.28', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;202.51.247.10;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;202.214.86.252;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.180.152', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.28', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;206.223.132.89;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.108', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;217.8.97.6;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.180.152', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.28', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']
153.16.18.176;217.8.98.42;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.108', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.59', '122.177.176.84', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.201.102', '122.177.203.55', '122.177.220.246', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77']
153.16.18.176;217.8.98.46;['122.177.1.80', '122.177.4.0', '122.177.4.222', '122.177.4.233', '122.177.7.52', '122.177.9.90', '122.177.9.116', '122.177.16.247', '122.177.17.108', '122.177.19.223', '122.177.23.253', '122.177.31.125', '122.177.32.200', '122.177.37.170', '122.177.38.120', '122.177.38.169', '122.177.42.250', '122.177.49.219', '122.177.52.186', '122.177.52.204', '122.177.55.108', '122.177.55.187', '122.177.60.162', '122.177.66.132', '122.177.67.27', '122.177.68.189', '122.177.74.190', '122.177.92.29', '122.177.147.254', '122.177.148.209', '122.177.150.210', '122.177.151.156', '122.177.153.35', '122.177.154.133', '122.177.156.170', '122.177.165.247', '122.177.171.60', '122.177.172.37', '122.177.173.117', '122.177.174.6', '122.177.174.220', '122.177.175.1', '122.177.175.59', '122.177.176.84', '122.177.177.186', '122.177.181.115', '122.177.184.7', '122.177.188.154', '122.177.188.189', '122.177.190.136', '122.177.191.110', '122.177.191.251', '122.177.193.135', '122.177.194.7', '122.177.195.58', '122.177.196.136', '122.177.199.167', '122.177.201.102', '122.177.203.55', '122.177.210.175', '122.177.220.246', '122.177.221.228', '122.177.223.29', '122.177.229.240', '122.177.231.90', '122.177.231.198', '122.177.239.25', '122.177.240.209', '122.177.253.100', '122.177.254.77', '122.177.254.188']

153.16.18.192;149.20.48.61;['75.144.228.197']
153.16.18.192;149.20.48.77;['75.144.228.197']
153.16.18.192;173.36.254.164;['75.144.228.197']
153.16.18.192;193.162.145.50;['75.144.228.197']
153.16.18.192;195.50.116.18;['75.144.228.197']
153.16.18.192;198.6.255.37;['75.144.228.197']
153.16.18.192;198.6.255.40;['75.144.228.197']
153.16.18.192;202.51.247.10;['75.144.228.197']
153.16.18.192;202.214.86.252;['75.144.228.197']
153.16.18.192;206.223.132.89;['75.144.228.197']
153.16.18.192;217.8.97.6;['75.144.228.197']
153.16.18.192;217.8.98.42;['75.144.228.197']
153.16.18.192;217.8.98.46;['75.144.228.197']

153.16.18.208;149.20.48.61;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;149.20.48.77;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;173.36.254.164;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;193.162.145.50;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;195.50.116.18;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;198.6.255.37;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;198.6.255.40;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;202.51.247.10;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;202.214.86.252;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;206.223.132.89;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;217.8.97.6;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;217.8.98.42;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
153.16.18.208;217.8.98.46;['71.252.147.236', '71.252.179.41', '96.226.231.244', '96.226.235.17']
































153.16.22.144;149.20.48.61;['10.211.55.22']
153.16.22.144;149.20.48.77;['10.211.55.22']
153.16.22.144;173.36.254.164;['10.211.55.22']
153.16.22.144;193.162.145.50;['10.211.55.22']
153.16.22.144;195.50.116.18;['10.211.55.22']
153.16.22.144;198.6.255.37;['10.211.55.22']
153.16.22.144;198.6.255.40;['10.211.55.22']
153.16.22.144;202.51.247.10;['10.211.55.22']
153.16.22.144;202.214.86.252;['10.211.55.22']
153.16.22.144;206.223.132.89;['10.211.55.22']
153.16.22.144;217.8.97.6;['10.211.55.22']
153.16.22.144;217.8.98.42;['10.211.55.22']
153.16.22.144;217.8.98.46;['10.211.55.22']



















153.16.22.215;149.20.48.61;['82.79.17.74']
153.16.22.215;149.20.48.77;['82.79.17.74']
153.16.22.215;173.36.254.164;['82.79.17.74']
153.16.22.215;193.162.145.50;['82.79.17.74']
153.16.22.215;195.50.116.18;['82.79.17.74']
153.16.22.215;198.6.255.37;['82.79.17.74']
153.16.22.215;198.6.255.40;['82.79.17.74']
153.16.22.215;202.51.247.10;['82.79.17.74']
153.16.22.215;202.214.86.252;['82.79.17.74']
153.16.22.215;206.223.132.89;['82.79.17.74']
153.16.22.215;217.8.97.6;['82.79.17.74']
153.16.22.215;217.8.98.42;['82.79.17.74']
153.16.22.215;217.8.98.46;['82.79.17.74']

153.16.22.216;149.20.48.61;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;149.20.48.77;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;173.36.254.164;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;193.162.145.50;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;195.50.116.18;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;198.6.255.37;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;198.6.255.40;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;202.51.247.10;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;202.214.86.252;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;206.223.132.89;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;217.8.97.6;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;217.8.98.42;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']
153.16.22.216;217.8.98.46;['132.227.85.238', '192.168.1.66', '192.168.1.67', '217.8.97.6']







153.16.23.32;149.20.48.61;['24.9.187.157']
153.16.23.32;149.20.48.77;['24.9.187.157']
153.16.23.32;173.36.254.164;['24.9.187.157']
153.16.23.32;193.162.145.50;['24.9.187.157']
153.16.23.32;195.50.116.18;['24.9.187.157']
153.16.23.32;198.6.255.37;['24.9.187.157']
153.16.23.32;198.6.255.40;['24.9.187.157']
153.16.23.32;202.51.247.10;['24.9.187.157']
153.16.23.32;202.214.86.252;['24.9.187.157']
153.16.23.32;206.223.132.89;['24.9.187.157']
153.16.23.32;217.8.97.6;['24.9.187.157']
153.16.23.32;217.8.98.42;['24.9.187.157']
153.16.23.32;217.8.98.46;['24.9.187.157']

153.16.23.48;149.20.48.61;['76.191.131.15']
153.16.23.48;149.20.48.77;['76.191.131.15']
153.16.23.48;173.36.254.164;['76.191.131.15']
153.16.23.48;193.162.145.50;['76.191.131.15']
153.16.23.48;195.50.116.18;['76.191.131.15']
153.16.23.48;198.6.255.37;['76.191.131.15']
153.16.23.48;198.6.255.40;['76.191.131.15']
153.16.23.48;202.51.247.10;['76.191.131.15']
153.16.23.48;202.214.86.252;['76.191.131.15']
153.16.23.48;206.223.132.89;['76.191.131.15']
153.16.23.48;217.8.97.6;['76.191.131.15']
153.16.23.48;217.8.98.42;['76.191.131.15']
153.16.23.48;217.8.98.46;['76.191.131.15']


153.16.23.80;149.20.48.61;['76.200.203.158']
153.16.23.80;149.20.48.77;['76.200.203.158']
153.16.23.80;173.36.254.164;['76.200.203.158']
153.16.23.80;193.162.145.50;['76.200.203.158']
153.16.23.80;195.50.116.18;['76.200.203.158']
153.16.23.80;198.6.255.37;['76.200.203.158']
153.16.23.80;198.6.255.40;['76.200.203.158']
153.16.23.80;202.51.247.10;['76.200.203.158']
153.16.23.80;202.214.86.252;['76.200.203.158']
153.16.23.80;206.223.132.89;['76.200.203.158']
153.16.23.80;217.8.97.6;['76.200.203.158']
153.16.23.80;217.8.98.42;['76.200.203.158']
153.16.23.80;217.8.98.46;['76.200.203.158']



153.16.24.0;149.20.48.61;['12.165.32.132']
153.16.24.0;149.20.48.77;['12.165.32.132']
153.16.24.0;173.36.254.164;['12.165.32.132']
153.16.24.0;193.162.145.50;['12.165.32.132']
153.16.24.0;195.50.116.18;['12.165.32.132']
153.16.24.0;198.6.255.37;['12.165.32.132']
153.16.24.0;198.6.255.40;['12.165.32.132']
153.16.24.0;202.51.247.10;['12.165.32.132']
153.16.24.0;202.214.86.252;['12.165.32.132']
153.16.24.0;206.223.132.89;['12.165.32.132']
153.16.24.0;217.8.97.6;['12.165.32.132']
153.16.24.0;217.8.98.42;['12.165.32.132']
153.16.24.0;217.8.98.46;['12.165.32.132']

153.16.25.0;149.20.48.61;['96.255.45.57']
153.16.25.0;149.20.48.77;['96.255.45.57']
153.16.25.0;173.36.254.164;['96.255.45.57']
153.16.25.0;193.162.145.50;['96.255.45.57']
153.16.25.0;195.50.116.18;['96.255.45.57']
153.16.25.0;198.6.255.37;['96.255.45.57']
153.16.25.0;198.6.255.40;['96.255.45.57']
153.16.25.0;202.51.247.10;['96.255.45.57']
153.16.25.0;202.214.86.252;['96.255.45.57']
153.16.25.0;206.223.132.89;['96.255.45.57']
153.16.25.0;217.8.97.6;['96.255.45.57']
153.16.25.0;217.8.98.42;['96.255.45.57']
153.16.25.0;217.8.98.46;['96.255.45.57']

153.16.25.16;149.20.48.61;['65.42.52.93', '66.219.129.241']
153.16.25.16;149.20.48.77;['65.42.52.93', '66.219.129.241']
153.16.25.16;173.36.254.164;['65.42.52.93', '66.219.129.241']
153.16.25.16;193.162.145.50;['65.42.52.93', '66.219.129.241']
153.16.25.16;195.50.116.18;['65.42.52.93', '66.219.129.241']
153.16.25.16;198.6.255.37;['65.42.52.93', '66.219.129.241']
153.16.25.16;198.6.255.40;['65.42.52.93', '66.219.129.241']
153.16.25.16;202.51.247.10;['65.42.52.93', '66.219.129.241']
153.16.25.16;202.214.86.252;['65.42.52.93', '66.219.129.241']
153.16.25.16;206.223.132.89;['65.42.52.93', '66.219.129.241']
153.16.25.16;217.8.97.6;['65.42.52.93', '66.219.129.241']
153.16.25.16;217.8.98.42;['65.42.52.93', '66.219.129.241']
153.16.25.16;217.8.98.46;['65.42.52.93', '66.219.129.241']


153.16.25.48;149.20.48.61;['108.169.154.186']
153.16.25.48;149.20.48.77;['108.169.154.186']
153.16.25.48;173.36.254.164;['108.169.154.186']
153.16.25.48;193.162.145.50;['108.169.154.186']
153.16.25.48;195.50.116.18;['108.169.154.186']
153.16.25.48;198.6.255.37;['108.169.154.186']
153.16.25.48;198.6.255.40;['108.169.154.186']
153.16.25.48;202.51.247.10;['108.169.154.186']
153.16.25.48;202.214.86.252;['108.169.154.186']
153.16.25.48;206.223.132.89;['108.169.154.186']
153.16.25.48;217.8.97.6;['108.169.154.186']
153.16.25.48;217.8.98.42;['108.169.154.186']
153.16.25.48;217.8.98.46;['108.169.154.186']





153.16.25.128;149.20.48.61;['173.67.247.199']
153.16.25.128;149.20.48.77;['173.67.247.199']
153.16.25.128;173.36.254.164;['173.67.247.199']
153.16.25.128;193.162.145.50;['173.67.247.199']
153.16.25.128;195.50.116.18;['173.67.247.199']
153.16.25.128;198.6.255.37;['173.67.247.199']
153.16.25.128;198.6.255.40;['173.67.247.199']
153.16.25.128;202.51.247.10;['173.67.247.199']
153.16.25.128;202.214.86.252;['173.67.247.199']
153.16.25.128;206.223.132.89;['173.67.247.199']
153.16.25.128;217.8.97.6;['173.67.247.199']
153.16.25.128;217.8.98.42;['173.67.247.199']
153.16.25.128;217.8.98.46;['173.67.247.199']


153.16.25.160;149.20.48.61;['74.109.31.13']
153.16.25.160;149.20.48.77;['74.109.31.13']
153.16.25.160;173.36.254.164;['74.109.31.13']
153.16.25.160;193.162.145.50;['74.109.31.13']
153.16.25.160;195.50.116.18;['74.109.31.13']
153.16.25.160;198.6.255.37;['74.109.31.13']
